#x	y	z	vx	vy	vz	m
-0.0987261	15.7317	44.9882	-19.6489	22.968	37.0796	6.66006e+06
-203.751	136.095	8.1318	7.12039	7.61101	10.0745	6.66006e+06
-9.74782	-30.1805	49.6596	-26.4579	-3.32657	23.1497	6.66006e+06
-3.50112	5.05136	10.9262	57.9205	-65.0891	-25.9895	6.66006e+06
-8.18719	9.61417	1.05659	30.3316	88.7631	5.40268	6.66006e+06
10.3056	3.88099	-15.5982	24.9887	-14.5049	17.6745	6.66006e+06
-9.7445	-0.552141	6.23212	48.3184	81.8818	20.018	6.66006e+06
0.271298	2.55574	0.19448	1.06911	32.1773	-24.656	6.66006e+06
7.15376	3.74041	-11.0054	-6.44752	-18.4443	-6.97078	6.66006e+06
-78.1524	-170.232	84.1405	-12.6639	-4.12666	7.04416	6.66006e+06
-4112.08	3235.51	1757.25	-4.39819	-0.0236082	1.52918	6.66006e+06
7853.67	-592.147	887.44	-0.193439	-0.118837	5.21681	6.66006e+06
102.205	141.139	117.58	-20.7982	-9.72977	5.25244	6.66006e+06
-15.2446	7.45936	-21.2989	-4.16183	-26.9362	-58.1412	6.66006e+06
-0.783544	-3.52121	-2.6781	-48.7736	-19.302	-22.9852	6.66006e+06
-59.9116	17.8226	63.1325	5.55583	3.86336	3.83843	6.66006e+06
5.84943	9.52986	-5.25144	-13.2682	12.8309	-7.60434	6.66006e+06
1.81726	14.0535	17.1491	-57.7883	36.2867	-25.1942	6.66006e+06
448575	-423876	-261422	0.208381	0.609875	-0.0907919	6.66006e+06
21.4241	4.37426	-25.7262	18.8063	-4.17658	47.0993	6.66006e+06
-168.515	167.397	-4.31839	17.739	-1.55503	-9.1735	6.66006e+06
513.598	-539.616	-248.787	-1.30009	-1.28506	-2.18954	6.66006e+06
-538.216	-1316.51	1014.8	4.75207	2.38902	-4.05371	6.66006e+06
18.5811	57.3639	18.9487	-2.75406	-13.1351	-6.77996	6.66006e+06
-7.63745	1.24941	-8.35335	-27.7587	-66.1231	48.471	6.66006e+06
-2.02816e+11	8.63773e+10	3.99756e+09	-0.000294217	-0.000927007	0.000134653	6.66006e+06
-3546.75	306.894	3090.68	5.65943	0.710972	5.03922	6.66006e+06
637.331	-4348.38	7863.86	3.70395	-0.0564399	2.13979	6.66006e+06
125.595	-57.8344	-38.3819	-24.9576	18.5746	6.09291	6.66006e+06
-57.9121	19.7323	-55.958	-11.9264	-4.58143	-20.1279	6.66006e+06
1.94876	-1.9103	-2.68098	80.7463	-19.3657	-47.3157	6.66006e+06
-1.1172	0.937847	12.2273	-3.54047	-7.43041	-57.8396	6.66006e+06
12.9776	-0.256496	0.282592	58.3889	41.2757	-36.5305	6.66006e+06
3.33062	-0.202411	0.20805	46.8213	-12.4896	47.7692	6.66006e+06
-13.9548	13.6213	-161.365	-12.8102	15.1644	-37.9392	6.66006e+06
40.7869	-63.88	-9.32116	-34.5054	-4.98724	-14.0645	6.66006e+06
-26315	88673	-53678.3	0.674856	-0.0845365	0.909865	6.66006e+06
-22.1029	-20.6219	43.2679	-8.59529	28.011	-1.29334	6.66006e+06
1392.9	-114.602	554.846	6.38769	-1.58148	0.210819	6.66006e+06
125.312	-122.228	49.9262	-1.82323	39.3547	-3.39051	6.66006e+06
98.1851	-773.199	-406.921	-15.6866	4.24057	-9.96031	6.66006e+06
-29.5054	-51.4287	-3.10668	-13.3976	-26.0812	26.7161	6.66006e+06
28.3641	-12.3138	-2.0702	18.8729	21.7908	-2.88242	6.66006e+06
-1.76977	2.59061	3.10513	-65.3108	-44.212	90.2251	6.66006e+06
71.6011	131.166	307.192	9.39545	18.1596	-7.62793	6.66006e+06
-16.9462	-33.2252	15.6777	11.5826	6.23625	-31.5781	6.66006e+06
-1.3453	-0.105248	2.47817	27.8021	-11.8931	-30.3488	6.66006e+06
-2.21553	-4.11549	8.25961	-20.6446	14.2014	-6.85929	6.66006e+06
0.28119	-1.54426	-2.94219	-71.0822	36.99	34.8239	6.66006e+06
2669.76	5154.76	195.872	4.10677	-0.230892	-4.98816	6.66006e+06
-1.84195	-17.3986	0.271295	23.9704	1.25912	20.0488	6.66006e+06
-1407.46	1552.45	660.535	3.72868	-0.753582	-2.34569	6.66006e+06
285.557	-313.881	-350.687	-0.271788	-13.7277	-6.11503	6.66006e+06
-46.4804	6.39183	84.4453	5.84564	11.6053	-12.0299	6.66006e+06
203.276	-82.0605	112.134	-3.08714	-8.59137	-9.08564	6.66006e+06
5.88782	40.3424	5.78928	-3.49748	-8.29382	26.4916	6.66006e+06
-2.61867	-17.8472	12.6832	21.7623	-25.9688	-9.43612	6.66006e+06
0.504668	-5.88579	-6.92737	31.2918	-10.0086	14.7416	6.66006e+06
-1072.05	1303.71	-667.961	-6.77613	1.31743	-2.4333	6.66006e+06
-26927.7	11552.8	19100	0.284988	1.62877	0.983081	6.66006e+06
10.0938	14.5708	9.66904	0.27915	-12.8721	33.6521	6.66006e+06
165.857	-276.178	-271.493	16.131	-10.6511	14.294	6.66006e+06
51.336	-24.9022	-21.0202	-8.44687	-3.47629	33.8492	6.66006e+06
2.14948	0.16477	-0.718185	15.8642	-29.5213	9.38753	6.66006e+06
43.6991	22.701	-45.2687	-22.8707	13.6702	-8.94302	6.66006e+06
1.47922	-1.31372	-0.823649	2.55459	-28.9556	-15.7054	6.66006e+06
42.2968	117.481	107.305	-1.0086	29.5169	8.70906	6.66006e+06
-1.46988	-0.989434	10.2332	25.9373	27.3989	-67.1299	6.66006e+06
-24.2981	-102.781	-0.58395	11.593	-12.769	-3.92359	6.66006e+06
30.4398	9.47541	-18.4095	17.9071	-8.76848	-6.66932	6.66006e+06
26.2924	40.4119	-120.353	22.211	1.27944	-18.4739	6.66006e+06
-13316.2	-3866.56	2606.97	-0.0555292	-0.737346	0.0213135	6.66006e+06
73.7064	66.7174	-28.1184	-25.7565	-26.8493	-5.25101	6.66006e+06
-0.384553	26.2659	-32.3496	9.47155	14.1449	24.5593	6.66006e+06
26.6124	-2.82009	-2.54967	-1.83541	-16.3777	-3.75029	6.66006e+06
-22.9356	-15.0849	-9.3382	32.2395	-53.703	-46.4572	6.66006e+06
17.1055	-191.357	-241.964	6.07976	-8.95595	-7.29832	6.66006e+06
284.305	-42.5387	-38.851	-9.56013	25.3098	17.2417	6.66006e+06
0.899911	-1.88332	-1.4742	-21.5771	10.2164	4.29224	6.66006e+06
2958.14	-8190.4	-23517	3.31652	0.501974	-2.07215	6.66006e+06
-5.20772	16.0506	-26.3683	-53.7446	12.5009	31.5191	6.66006e+06
-28.7251	-2.16129	-3.36364	0.191933	4.34646	-32.5093	6.66006e+06
1344.92	-3165.45	3621.19	0.328785	5.65791	-2.20245	6.66006e+06
-2.4116	-0.772556	-1.92125	-56.6237	-7.45905	-94.9829	6.66006e+06
2.53542	-1.35657	25.2787	1.8259	-47.4648	-2.13717	6.66006e+06
-26.3849	-0.699958	-14.242	46.9352	21.2072	-11.0557	6.66006e+06
-208.041	-93.9007	-195.239	2.94081	2.2217	24.8402	6.66006e+06
9944.08	5610.66	2292.79	-0.672544	1.93175	-0.724213	6.66006e+06
2.24657	-8.72788	7.39044	-58.8091	48.9707	48.4707	6.66006e+06
-186.709	-93.2191	48.743	-1.03199	-27.4123	-0.694976	6.66006e+06
2.95777	-3.77449	1.3911	-81.0409	10.9328	58.9012	6.66006e+06
208.126	180.355	230.337	-19.2494	11.9157	-13.8919	6.66006e+06
8.35394	1.45096	-16.7266	-35.5544	41.5786	47.5239	6.66006e+06
-1.23679e+06	1.57296e+06	-68643	0.0557827	0.116241	0.163319	6.66006e+06
-215097	-94597.3	123698	-0.970762	-0.0614887	0.154454	6.66006e+06
-3.52444	-2.44858	24.2228	11.1377	2.37413	9.65823	6.66006e+06
154715	14956.5	137246	-0.567518	0.686994	-1.17323	6.66006e+06
1.85851e+07	-6.37234e+07	7.47283e+07	0.00935769	0.0324383	-0.00975398	6.66006e+06
956.296	966.604	856.78	-5.27188	2.97814	4.83708	6.66006e+06
1.62777	0.914802	0.391709	57.7028	-78.857	-1.03622	6.66006e+06
-10.3282	-22.9136	-19.7821	13.4034	25.5849	18.0639	6.66006e+06
254.597	35.409	-156.507	-8.50255	-23.2447	-17.2175	6.66006e+06
-33.4722	-6.10112	13.6426	-32.3767	-35.6211	-34.697	6.66006e+06
-6285.41	-12876.2	1881.91	-0.882201	1.23571	0.0975289	6.66006e+06
-3.79633	9.94054	4.48935	-21.075	35.2227	-73.0059	6.66006e+06
0.433631	-0.24496	0.609618	40.5776	31.7246	6.91358	6.66006e+06
-4.27897	-10.941	-3.89074	-48.8151	11.4104	-62.0606	6.66006e+06
-272.994	266.854	-216.451	-1.19187	6.69544	-2.1581	6.66006e+06
-389.714	-792.533	241.261	7.38425	-3.34781	-0.725228	6.66006e+06
-37.6347	12.4393	-54.0282	33.3732	1.46602	22.6451	6.66006e+06
72.1064	-40.7102	348.719	-4.4488	-13.3803	-19.6805	6.66006e+06
284593	989267	1.25609e+06	0.248188	0.092698	0.121249	6.66006e+06
2.44414	1.94938	1.75888	-21.9261	15.8453	-54.205	6.66006e+06
-1.50603	-6.72209	-8.213	7.16192	-13.3773	40.1473	6.66006e+06
-39.2315	-39.1379	1.40207	15.4964	9.38471	1.64283	6.66006e+06
2.89547e+06	1.65988e+06	3.06314e+06	0.000329742	0.10549	-0.0902831	6.66006e+06
-770.766	17901.4	-54884.6	0.554467	-1.3225	1.59684	6.66006e+06
-7.51843	-21.7884	-4.95245	22.8773	33.9677	2.0398	6.66006e+06
-13.9247	0.4293	-2.59931	-81.2929	38.409	-23.897	6.66006e+06
-12818.5	-9927.61	-959.766	-2.69363	2.39052	1.34701	6.66006e+06
85.6892	-156.15	-31.2204	20.7806	-28.8401	2.78024	6.66006e+06
-6.71253	-41.0273	1.31688	-28.2766	35.3331	-2.06246	6.66006e+06
7259.61	13570.1	18293.3	1.04148	1.86146	-1.3799	6.66006e+06
763.794	-10197.9	-4822.03	1.13307	2.9722	0.350107	6.66006e+06
146.72	215.032	-149.596	-3.54475	6.68279	5.16427	6.66006e+06
-5.61075	-6.27397	0.5826	23.5302	-35.4835	-20.0394	6.66006e+06
-9771.07	-3485.79	-3608.36	-3.50092	-1.55223	-4.43845	6.66006e+06
27.8312	40.2516	-13.3592	-16.2396	-19.7708	28.018	6.66006e+06
3.79464	-4.81208	-3.03649	22.6185	12.9875	-6.54265	6.66006e+06
48.0721	-0.818628	13.8978	1.37897	-13.6828	-10.3138	6.66006e+06
5.14082	65.6302	83.965	0.984748	-15.9884	-25.5413	6.66006e+06
-5031.87	-206.822	1598.23	6.41948	4.38866	-1.85106	6.66006e+06
-337.828	-185.927	56.7902	17.2262	1.61236	-16.8991	6.66006e+06
3123.51	1967.48	-3432.57	-1.114	-2.08288	6.41262	6.66006e+06
-100.998	-585.069	-415.205	-10.4579	-16.2022	-1.57156	6.66006e+06
-1.16966	-3.00855	2.45322	8.78407	-44.6102	-85.0975	6.66006e+06
57.3376	-27.5065	-38.5028	6.26049	1.60148	-6.63427	6.66006e+06
13.7792	-2.26041	1.81159	-44.5558	24.1188	-5.95867	6.66006e+06
-1.73492	0.828775	-2.1987	-55.3181	-22.4272	3.24229	6.66006e+06
-151716	17751.1	-128558	1.08312	-0.205386	-0.126586	6.66006e+06
-33.6937	18.8216	-1.14086	41.2695	20.831	2.65056	6.66006e+06
7.36492	-11.494	7.42478	16.272	51.1444	60.1692	6.66006e+06
-92.9991	-22.8903	-69.7796	2.35823	9.38996	11.9602	6.66006e+06
11.2271	-55.4597	-5.05913	12.3599	22.4492	22.6471	6.66006e+06
260.36	-276.919	-4008.91	1.57857	4.0128	4.51482	6.66006e+06
25.6317	29.2172	-21.2924	-14.0867	-27.5372	20.3217	6.66006e+06
-1917.84	-950.606	399.287	5.43543	6.02765	3.61184	6.66006e+06
-1.65184e+06	-3.82786e+06	-7.14432e+06	0.153326	0.00174527	0.00120867	6.66006e+06
-1620.73	3996.88	-932.811	-1.3381	-2.19105	0.0979645	6.66006e+06
69.8382	-17.2309	2.83511	10.06	-15.4798	-4.23315	6.66006e+06
3.85684	10.4949	-23.4221	-38.2261	-22.3023	-10.8529	6.66006e+06
-1.24904	-0.676081	-0.430463	63.8774	81.3652	-83.4981	6.66006e+06
4.08743	-5.17481	0.00833436	-31.2293	-1.41452	-48.4449	6.66006e+06
123.593	149.32	-239.116	-10.3057	4.35177	15.5948	6.66006e+06
3.60628	-2.00101	0.80459	10.4785	-54.4401	68.9624	6.66006e+06
14586.5	8.54031	17949.5	1.40218	1.28816	0.361844	6.66006e+06
-3.55056	-1.06418	-1.4017	-32.179	-5.61139	-75.9517	6.66006e+06
-39.6371	22.7775	-1.56362	-14.8663	-3.16371	-11.8509	6.66006e+06
11.2545	-93.752	-73.6038	-9.76777	7.79818	6.03226	6.66006e+06
-275.134	863.095	749.961	17.2614	-0.275249	5.68932	6.66006e+06
-262343	-49520.6	-88587.3	-0.357836	-0.263534	-0.372025	6.66006e+06
-1.10124	-5.37995	1.99399	-69.116	10.5519	-42.1915	6.66006e+06
12.856	4.79782	42.0265	-11.2137	-5.65742	56.6985	6.66006e+06
-99.1573	-41.0813	-131.118	7.7509	-18.3983	-15.6929	6.66006e+06
-8.63852	-0.283407	-20.1932	14.7496	36.3994	77.0475	6.66006e+06
105.95	-9051.92	-4581.09	2.66499	-2.48383	4.63981	6.66006e+06
-4.72407	-6.5419	-0.00689849	-7.14389	-71.5995	73.0646	6.66006e+06
4.45466	14.7883	-53.2741	8.6191	18.925	4.55305	6.66006e+06
-4.4946	1.28646	4.12872	28.1339	13.0635	9.63632	6.66006e+06
6142.12	-9966.1	4863.09	1.29612	2.34851	-0.614634	6.66006e+06
391.996	-2202	942.206	1.16457	-3.43471	6.93622	6.66006e+06
0.414363	1.4866	-1.68756	83.515	-63.1295	76.0839	6.66006e+06
1.09297	-0.82364	0.0447232	-67.4371	59.1413	-0.783599	6.66006e+06
-4785.09	-2598.04	32585.5	0.695954	0.695438	-2.07793	6.66006e+06
2.86624	5.24464	4.19574	-31.1425	-21.4943	-43.1479	6.66006e+06
38.0224	20.7134	195.467	-12.9313	-5.14551	5.9996	6.66006e+06
372.34	-184.069	-1578.59	2.01146	-12.4668	-5.36483	6.66006e+06
-15.6708	1.93068	-6.62971	29.8956	54.3886	46.1791	6.66006e+06
280.673	-359.364	-42.2453	-9.63732	2.7719	-13.7274	6.66006e+06
-121.422	16.5483	197.789	-5.10557	-27.2253	15.2896	6.66006e+06
67.538	-38.3246	36.5762	24.8718	11.5054	-14.8124	6.66006e+06
11.7704	-12.1652	-2.80715	10.3124	-66.0962	-21.4499	6.66006e+06
-915.813	236.808	-53.291	8.64904	-0.137922	-4.61265	6.66006e+06
73.2795	174.441	-0.837503	-16.7486	5.00695	-4.03439	6.66006e+06
-1417.52	106.706	1106.17	4.88361	-8.28603	2.376	6.66006e+06
-27.7514	30.9637	-16.8751	29.3742	-16.1863	-18.885	6.66006e+06
20.1105	25.1619	-81.8863	4.5113	-23.1159	-17.342	6.66006e+06
-3.49795e+08	-4.19266e+08	2.73529e+08	0.0182841	0.00510439	-0.0186984	6.66006e+06
2.61012	-16.9071	3.19332	1.72717	-55.0906	-9.27688	6.66006e+06
2225.07	2308.08	-575.58	1.10384	-3.06819	-2.59271	6.66006e+06
557219	440404	-127690	0.301721	-0.0391712	0.684488	6.66006e+06
-12135.3	8826.87	-802.089	-0.623329	0.792427	-3.42803	6.66006e+06
87402.3	67921.9	-46579	0.716692	1.16984	0.308925	6.66006e+06
19835	7039.24	17380	-1.39954	1.08884	0.362923	6.66006e+06
56.1338	-12.772	118.975	37.4973	17.8798	10.9285	6.66006e+06
7.61924	259.502	-103.073	-10.222	-7.24785	19.9028	6.66006e+06
-1.7069e+06	-2.46546e+06	1.17582e+06	-0.156755	0.036682	-0.130298	6.66006e+06
8874.92	-51336.2	-29485.3	0.111799	-1.43818	0.380889	6.66006e+06
-55.7763	-2163.6	3673.42	-1.65768	-2.39013	-1.88789	6.66006e+06
-2013.93	-3016.02	-1439.27	5.30347	0.952412	-2.46203	6.66006e+06
-893.979	1035.88	-70.4527	-2.49306	-0.887698	-10.8801	6.66006e+06
12640.7	-50937.3	45391.2	-0.283746	-0.425709	-0.703092	6.66006e+06
32.3427	-27.3842	-35.7497	-17.735	-25.7614	47.7502	6.66006e+06
-3.69282	7.30171	-3.79221	53.775	9.85981	16.2023	6.66006e+06
-3.90641	-4.07011	-0.553565	4.76203	84.5891	16.0743	6.66006e+06
1.57659	-5553.34	5904.53	1.10836	3.92965	1.42662	6.66006e+06
-27.9991	-24.2138	-10.8326	-3.2627	9.4836	-13.126	6.66006e+06
-1084.04	-151.078	46.6065	-9.78116	-2.73551	-6.10243	6.66006e+06
-375887	425486	1.2797e+06	-0.338697	-0.191315	0.0742493	6.66006e+06
3.94305	-22.1084	-16.4173	-2.21577	54.9517	-63.9316	6.66006e+06
17.0596	12.9606	0.395641	26.9613	-11.3575	-9.40934	6.66006e+06
-1280.41	216.023	843.551	11.6376	-0.594906	4.17329	6.66006e+06
888.295	1176.16	720.758	1.95995	1.99839	7.35347	6.66006e+06
-509.16	-691.753	-637.967	0.735552	-0.72084	5.09984	6.66006e+06
-0.739251	1.37438	-5.52085	-35.8563	57.8847	15.3135	6.66006e+06
-184.091	79.0679	-66.3467	-6.67502	18.1821	-19.5145	6.66006e+06
-0.431352	0.012014	2.07104	55.9245	-55.3518	38.5019	6.66006e+06
5.89667	-15.5584	-5.948	35.4984	-14.0836	22.3912	6.66006e+06
444.432	-1047.2	-1411.57	-1.52539	-2.34545	7.966	6.66006e+06
27.8139	-24.7782	81.9004	-15.2153	-17.8384	14.0794	6.66006e+06
-0.359421	-0.587525	-7.01558	-7.2642	4.12905	-53.9104	6.66006e+06
1.5799	-0.968648	0.329033	-79.315	-59.8476	36.1298	6.66006e+06
0.94542	-2.77447	2.20924	1.55843	33.444	-92.5921	6.66006e+06
-3899.06	-6871.48	-2668.78	3.08576	0.00997277	-0.315966	6.66006e+06
-76.048	-2809.61	891.525	-6.45554	-1.49222	-3.14187	6.66006e+06
3.80414	-10.9074	-3.57769	-72.4528	-5.57895	9.59235	6.66006e+06
-15.5527	-2.18281	-12.3566	6.14875	-72.9893	37.0306	6.66006e+06
302.617	400.415	312.305	-3.95627	-1.382	-20.7426	6.66006e+06
1.47019	0.790822	2.10746	67.5817	-3.47896	3.12615	6.66006e+06
4.43336	-4.36339	8.77857	-44.7945	-50.887	-19.1031	6.66006e+06
-20.4502	1.33115	-3.6983	-66.316	-14.8002	-5.74668	6.66006e+06
307735	159581	-209822	-0.325336	-0.804538	-0.535927	6.66006e+06
0.159288	8.68696	10.3012	-10.2596	-4.62599	-9.63835	6.66006e+06
-3081.98	-7845.01	261.717	-1.74958	-3.18607	-1.54324	6.66006e+06
476.784	360.653	-31.962	7.962	3.36099	-6.53883	6.66006e+06
-66.2918	4.53467	7.53706	20.8811	-3.52498	8.52823	6.66006e+06
-5.49037	1.46925	1.62243	1.73601	-46.2716	-35.0138	6.66006e+06
139481	10838.8	432294	-0.24258	-0.0873971	-0.38821	6.66006e+06
-5.32303	1.95681	-8.30536	-49.64	-48.4506	-9.78348	6.66006e+06
1500.09	-572.434	-925.154	1.82717	1.6229	2.05384	6.66006e+06
0.798289	22.6541	68.6277	1.24478	-28.5521	-41.9427	6.66006e+06
-4.76089	0.852934	-0.567109	-23.5752	95.802	3.55912	6.66006e+06
-688.99	2151.79	-977.592	-4.58806	-0.165296	-6.05963	6.66006e+06
5.88606	5.51517	2.94913	1.66876	0.314409	-21.5638	6.66006e+06
122.658	-33.4114	236.672	11.7395	-16.3726	-18.5997	6.66006e+06
83.7899	26.1342	-75.9458	10.1205	-13.3245	15.9596	6.66006e+06
41.1158	-3.47275	43.1849	9.5592	-23.7744	9.34755	6.66006e+06
-134782	218715	-30488.5	-0.499016	-0.0158733	-0.673842	6.66006e+06
3.41815	5.0287	-1.74311	-39.3582	-8.55537	-89.0506	6.66006e+06
125597	-161238	-8718.07	-0.755149	0.585544	0.468748	6.66006e+06
-88.3484	137.454	-33.5172	-2.87658	17.1263	-24.6911	6.66006e+06
-0.892154	4.93677	16.2968	25.3016	25.2839	18.5584	6.66006e+06
27.2987	32.2299	-27.5678	-27.2238	-30.4386	16.6462	6.66006e+06
4.05199e+07	-6.83533e+07	-5.34969e+06	0.0313349	-0.0492268	0.0344879	6.66006e+06
-0.797296	-1.71084	-4.92789	60.0475	-3.34722	42.5897	6.66006e+06
5.3219e+07	-4.70586e+07	-5.84063e+07	-0.00695827	-0.0252846	-0.0459703	6.66006e+06
45.2997	32.961	-5.10103	-32.8053	33.4107	28.443	6.66006e+06
-1.80025e+06	-1.76247e+06	-222402	0.0466041	-0.235061	-0.0581293	6.66006e+06
1.74681	-7.06332	-2.54746	66.9781	-72.7881	34.6682	6.66006e+06
-10.5071	-0.558908	-3.06532	0.0669534	26.8409	13.674	6.66006e+06
-108.298	109.394	-128.291	25.1849	-5.14827	-13.164	6.66006e+06
743079	9.75865e+06	3.02776e+07	-0.0734858	-0.0102635	0.0254021	6.66006e+06
135.284	262.809	32.8313	28.1201	6.00358	-6.94174	6.66006e+06
31.607	-2.10716	-25.372	-8.26548	20.5351	-61.6313	6.66006e+06
-2.27535	19.9642	-8.17145	73.7916	-10.4389	6.62746	6.66006e+06
-14.9146	11.862	-0.031137	72.5111	12.0368	-6.14216	6.66006e+06
3265.55	6385.37	-390.515	-6.90756	-0.679754	-1.55329	6.66006e+06
-994.75	-751.138	601.887	-1.3552	6.41262	-3.81391	6.66006e+06
314.257	-945.333	1835.23	-1.31363	6.12769	3.15834	6.66006e+06
-18.5166	-5.15126	13.0159	15.4672	-51.394	40.9414	6.66006e+06
-103.979	44.3725	19.557	14.8245	-27.7463	28.1835	6.66006e+06
6.64205	-1.44677	-4.67668	15.812	-68.5598	-29.7844	6.66006e+06
-14874.5	3250.63	2012.44	0.475993	-2.47915	2.06114	6.66006e+06
202.851	-8.27133	-120.077	-32.7311	13.5331	-16.5674	6.66006e+06
205.495	26.6282	20.4931	31.179	-3.4339	8.8925	6.66006e+06
-0.0241843	13.0572	10.074	-12.663	-52.5743	-55.0812	6.66006e+06
-10.9198	9.58791	-0.489452	8.22323	-12.7883	51.5843	6.66006e+06
-7.58782	-3.44467	0.916094	-50.1508	-29.7009	-18.8639	6.66006e+06
5.8954	-7.7196	10.2219	11.9792	20.1836	24.4226	6.66006e+06
20.1545	-4.34255	3.13708	-11.4364	9.29294	-0.957782	6.66006e+06
-45.8008	-54.1404	94.5748	12.4597	10.9218	13.7773	6.66006e+06
108.243	45.4538	-50.442	1.44545	-38.4712	-7.80588	6.66006e+06
19.9456	2.57804	-10.7398	-27.6663	-14.8371	20.3739	6.66006e+06
-17.7604	-9.28891	11.4374	9.88808	-49.0988	52.0055	6.66006e+06
1.92071	-0.32715	5.20806	-21.4719	17.3928	47.5565	6.66006e+06
-19.3868	-1.49004	-14.0854	-0.634358	52.339	-0.265739	6.66006e+06
70.7232	13.9488	4.54728	-12.9097	10.6209	-6.06644	6.66006e+06
29.5351	102.387	45.9416	8.8266	-15.8022	43.6613	6.66006e+06
0.835856	1.38666	-0.476695	-129.979	-17.1309	87.0887	6.66006e+06
-3747.97	480.438	3048.56	0.448774	-0.107259	-0.581749	6.66006e+06
-14317.1	67924.4	-3185.34	0.84773	2.07069	0.467981	6.66006e+06
-2686.74	1218.26	2532.37	7.80615	-4.33141	-2.15476	6.66006e+06
-4.5245	-10.7451	17.4142	-38.6897	-5.74448	-59.3941	6.66006e+06
-3.54838	-2.70773	5.22948	26.4827	43.3316	60.8021	6.66006e+06
15.7874	98.7092	-80.3279	-6.862	19.9384	-21.9721	6.66006e+06
20.0231	55.5449	25.0258	-6.45064	-17.2287	-18.7372	6.66006e+06
-148.009	90.5735	19.9194	20.144	-30.0275	-4.63439	6.66006e+06
238.455	23.8262	151.608	17.3006	-5.14711	2.94563	6.66006e+06
37.2126	-115.69	-29.8246	-21.7651	11.7418	2.69734	6.66006e+06
-801.215	1375.55	2852.54	1.75325	-5.73698	0.215963	6.66006e+06
16.3917	4.76317	-1.97222	65.079	47.4673	54.45	6.66006e+06
111.951	-279.27	163.689	-1.6989	-22.086	-6.126	6.66006e+06
-158.897	-257.456	269.485	-0.883051	5.67822	25.7029	6.66006e+06
0.116619	7.47499	-5.17362	23.0961	-42.2165	-10.8875	6.66006e+06
1.12137	-0.358031	-10.7864	27.9299	35.5376	-34.3859	6.66006e+06
-54.2695	-381.833	-65.421	10.2489	9.80508	5.39044	6.66006e+06
247.17	-71.273	-48.2846	-7.00469	-16.2423	15.1309	6.66006e+06
-20.7308	-9.55436	-8.58775	12.966	-46.4682	-43.8459	6.66006e+06
-1.08549	0.922	4.89456	-73.9419	-66.1935	-22.1292	6.66006e+06
5.41273	-3.24359	1.27327	1.92218	-11.7214	-10.5644	6.66006e+06
986.459	586.785	-21.6281	4.78773	12.7766	-6.36269	6.66006e+06
-19.4456	-3.48952	-12.2937	20.2248	-50.3069	-4.47947	6.66006e+06
-15.2972	-4.59695	-23.967	30.2042	27.6545	-36.1425	6.66006e+06
-1.83681e+06	7.17299e+06	-1.84112e+06	0.0253452	-0.124002	0.0106212	6.66006e+06
473.56	-838.804	1424.88	-7.05558	-3.10306	-8.83792	6.66006e+06
-1.86499e+07	2.52504e+07	3.33459e+06	0.00132212	-0.0693333	-0.0102231	6.66006e+06
-2.99187	3.00614	-1.92668	-23.2485	28.1103	-74.9815	6.66006e+06
29.6542	46.015	-31.7286	-1.88123	1.30195	-11.9513	6.66006e+06
-86.3138	-33.5036	183.711	16.9386	27.1994	16.5503	6.66006e+06
19929.8	-1100.22	-12005.8	-2.50097	1.59756	-0.365234	6.66006e+06
316.29	470.509	364.53	-10.9077	-6.89525	12.5916	6.66006e+06
36.9097	14.2364	-22.5424	3.0085	-23.0889	-16.9932	6.66006e+06
-0.924718	1.99955	-2.39585	-0.962797	78.8624	-51.9005	6.66006e+06
-8.846	27.4747	-5.57007	29.7718	-61.1966	3.69481	6.66006e+06
-2.48785	1.1358	-1.3578	-50.3864	26.3896	37.3703	6.66006e+06
245.495	338.784	172.065	20.3372	10.1346	-1.24004	6.66006e+06
2.06886	1.72065	1.11955	-3.55705	15.2894	-68.3647	6.66006e+06
-7.38131	-13.2231	1.75183	4.68823	86.6793	-24.2548	6.66006e+06
-18376.9	28151.2	33301.2	1.72406	0.711632	0.442051	6.66006e+06
3.5842	-0.961467	3.15663	3.57261	6.83686	6.92192	6.66006e+06
-37.8666	20.0436	-12.7537	32.1235	0.518137	35.5519	6.66006e+06
-1729.1	-72.6027	-870.605	7.08759	6.16056	2.71967	6.66006e+06
0.522958	-3.77072	2.60758	100.098	-31.33	46.0078	6.66006e+06
-0.439425	3.74575	2.02688	8.09217	-4.73462	-99.6047	6.66006e+06
-10.3153	-13.4938	13.3645	8.11822	23.203	32.974	6.66006e+06
-12.008	-12.3492	2.53434	-47.0407	4.89948	-17.5516	6.66006e+06
-55.2366	8.27606	-32.6519	-25.3073	11.0138	8.50971	6.66006e+06
-6.08467e+10	-2.66256e+10	1.22619e+11	0.000522285	0.000397749	-0.000422467	6.66006e+06
-1.56012	-7.52925	6.01686	3.33333	4.35125	21.6064	6.66006e+06
18.0958	6.34508	-36.094	23.3192	37.7211	12.6705	6.66006e+06
-12.5295	20.3503	-41.6137	-6.93331	-26.4997	15.7332	6.66006e+06
-329.273	-583.348	-29.596	0.903379	8.72687	7.36185	6.66006e+06
64.8539	-84.5825	107.528	-21.8897	28.3385	25.7881	6.66006e+06
-2.17194	6.57857	0.0327944	25.9495	-59.8085	12.8494	6.66006e+06
5612.1	2848.09	22737.3	0.681873	0.216464	1.50164	6.66006e+06
